Encoding        Operation        Labels        Reduction        SingleRound        AllRounds
0.00            0.00             2.40              0.00             2.40               38.10    
0.07            0.02             0.00              0.00             0.09               38.19    
0.02            0.01             0.00              0.00             0.03               38.22    
0.02            0.01             0.00              0.00             0.03               38.25    
0.01            0.01             0.00              0.00             0.02               38.27    
0.01            0.01             0.00              0.00             0.02               38.29    
0.01            0.01             0.00              0.00             0.02               38.31    
0.01            0.01             0.00              0.00             0.02               38.33    
0.01            0.00             0.00              0.00             0.01               38.34    
0.00            0.00             0.00              1.34             1.34               39.68    
